FileFormat,CSV
Year,2022
Month,06
Day,24
Hour,23
Minute,29
Second,03
Pressure,,"units=mb"
Temperature,,"units=deg C"
RH,,"units=%"
Speed,,"units=m/s"
Direction,,"units=deg"
Latitude,24.9976,"units=deg"
Longitude,121.4420,"units=deg"
Altitude,9.7,"units=m"
GpsAltitude,9.7,"units=m"
Ascending,"true"
Comments,""
DataType,""
EquipmentType,"0"
PlatformType,""
PlatformId,""
Project,"PRECIP-2022"
Flight,""
PtuWindTimeDiff,"0"
RadiationCorr,"0"
TrackingType,"19"
SondeId,"no record"
SondeModel,""
Operator,""
LaunchObsSource,"unknown"
LaunchObsTime,"unknown"
SvnRevision,"V3.4.6"
SvnLastChangedDate,"Fri Apr 30 16:17:27 2021 -0600"
Agency,""
AspenVersion,"Aspen V3.4.6"
Flight,""
PlatformId,""
PlatformType,""
ProcessingTime,"22 Nov 2022 21:18 UTC"
Project,"PRECIP-2022"
QCDisclaimer,""
SondeId,"no record"
SoundingDescription,"46692_2022062500.L1.csv "
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,Altitude,GPS Altitude,Dewpoint,Uwnd,Vwnd,Ascent
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,m,deg C,m/s,m/s,m/s
Data,2157.9,224.70,-44.90,67.70,6.10,353.40,,,11708.0,,-48.59,0.70,-6.06,
Data,2158.9,224.50,-45.00,68.50,6.10,353.40,,,11713.0,,-48.58,0.70,-6.06,
Data,2159.9,224.30,-45.00,69.30,6.10,353.40,,,11718.0,,-48.47,0.70,-6.06,
Data,2160.9,224.20,-45.10,70.00,6.10,353.50,,,11724.0,,-48.47,0.69,-6.06,
Data,2161.9,224.00,-45.10,70.50,6.10,353.50,,,11729.0,,-48.41,0.69,-6.06,
Data,2162.9,223.80,-45.20,70.80,6.10,353.60,,,11734.0,,-48.46,0.68,-6.06,
Data,2163.9,223.60,-45.20,71.00,6.10,353.70,,,11740.0,,-48.44,0.67,-6.06,
Data,2164.9,223.50,-45.30,71.00,6.10,353.80,,,11745.0,,-48.54,0.66,-6.06,
Data,2165.9,223.30,-45.30,71.10,6.10,354.00,,,11750.0,,-48.52,0.64,-6.07,
Data,2166.9,223.10,-45.40,71.20,6.10,354.10,,,11755.0,,-48.61,0.63,-6.07,
Data,2167.9,223.00,-45.40,71.40,6.10,354.20,,,11758.0,,-48.58,0.62,-6.07,
Data,2168.9,222.80,-45.50,71.60,6.10,354.40,,,11763.0,,-48.65,0.60,-6.07,
Data,2169.9,222.70,-45.50,71.90,6.10,354.50,,,11769.0,,-48.61,0.58,-6.07,
Data,2170.9,222.50,-45.60,72.10,6.10,354.60,,,11774.0,,-48.68,0.57,-6.07,
Data,2171.9,222.40,-45.60,72.50,6.10,354.80,,,11777.0,,-48.63,0.55,-6.07,
Data,2172.9,222.20,-45.70,72.90,6.10,354.90,,,11782.0,,-48.68,0.54,-6.08,
Data,2173.9,222.00,-45.70,73.50,6.00,355.00,,,11786.0,,-48.60,0.52,-5.98,
Data,2174.9,221.90,-45.80,74.20,6.00,355.10,,,11792.0,,-48.61,0.51,-5.98,
Data,2175.9,221.70,-45.80,74.90,6.00,355.20,,,11797.0,,-48.52,0.50,-5.98,
Data,2176.9,221.50,-45.90,75.60,6.00,355.30,,,11803.0,,-48.54,0.49,-5.98,
Data,2177.9,221.40,-45.90,76.00,6.00,355.40,,,11808.0,,-48.49,0.48,-5.98,
Data,2178.9,221.20,-45.90,76.30,5.90,355.40,,,11811.0,,-48.45,0.47,-5.88,
Data,2179.9,221.00,-46.00,76.40,5.90,355.50,,,11817.0,,-48.53,0.46,-5.88,
Data,2180.9,220.90,-46.00,76.40,5.90,355.50,,,11822.0,,-48.53,0.46,-5.88,
Data,2181.9,220.70,-46.10,76.20,5.90,355.60,,,11827.0,,-48.66,0.45,-5.88,
Data,2182.9,220.60,-46.10,75.90,5.80,355.60,,,11831.0,,-48.69,0.44,-5.78,
Data,2183.9,220.40,-46.20,75.60,5.80,355.70,,,11837.0,,-48.83,0.43,-5.78,
Data,2184.9,220.20,-46.20,75.40,5.80,355.70,,,11841.0,,-48.85,0.43,-5.78,
Data,2185.9,220.10,-46.20,75.30,5.70,355.70,,,11846.0,,-48.87,0.43,-5.68,
Data,2186.9,219.90,-46.30,75.20,5.70,355.70,,,11851.0,,-48.98,0.43,-5.68,
Data,2187.9,219.70,-46.30,75.20,5.70,355.80,,,11857.0,,-48.98,0.42,-5.68,
Data,2188.9,219.60,-46.40,75.20,5.60,355.80,,,11862.0,,-49.07,0.41,-5.58,
Data,2189.9,219.40,-46.40,75.40,5.60,355.80,,,11866.0,,-49.05,0.41,-5.58,
Data,2190.9,219.30,-46.50,75.60,5.50,355.90,,,11872.0,,-49.12,0.39,-5.49,
Data,2191.9,219.10,-46.50,75.90,5.50,355.90,,,11875.0,,-49.08,0.39,-5.49,
Data,2192.9,218.90,-46.60,76.10,5.40,356.00,,,11880.0,,-49.16,0.38,-5.39,
Data,2193.9,218.80,-46.60,76.10,5.40,356.00,,,11885.0,,-49.16,0.38,-5.39,
Data,2194.9,218.60,-46.70,75.80,5.30,356.10,,,11891.0,,-49.29,0.36,-5.29,
Data,2195.9,218.40,-46.70,74.90,5.30,356.20,,,11894.0,,-49.40,0.35,-5.29,
Data,2196.9,218.30,-46.80,73.50,5.30,356.30,,,11900.0,,-49.67,0.34,-5.29,
Data,2197.9,218.10,-46.80,71.60,5.20,356.40,,,11906.0,,-49.92,0.33,-5.19,
Data,2198.9,217.90,-46.80,69.50,5.20,356.60,,,11912.0,,-50.19,0.31,-5.19,
Data,2199.9,217.80,-46.80,67.50,5.10,356.70,,,11915.0,,-50.46,0.29,-5.09,
Data,2200.9,217.60,-46.80,66.10,5.10,356.90,,,11920.0,,-50.65,0.28,-5.09,
Data,2201.9,217.50,-46.90,65.50,5.00,357.10,,,11925.0,,-50.83,0.25,-4.99,
Data,2202.9,217.30,-46.90,65.60,5.00,357.30,,,11931.0,,-50.81,0.24,-4.99,
Data,2203.9,217.10,-46.90,66.10,4.90,357.60,,,11935.0,,-50.75,0.21,-4.90,
Data,2204.9,217.00,-47.00,66.70,4.90,357.90,,,11940.0,,-50.76,0.18,-4.90,
Data,2205.9,216.80,-47.00,67.20,4.90,358.20,,,11945.0,,-50.69,0.15,-4.90,
Data,2206.9,216.70,-47.00,67.50,4.80,358.60,,,11950.0,,-50.65,0.12,-4.80,
Data,2207.9,216.50,-47.10,67.60,4.80,359.00,,,11954.0,,-50.73,0.08,-4.80,
Data,2208.9,216.40,-47.10,67.60,4.70,359.40,,,11958.0,,-50.73,0.05,-4.70,
Data,2209.9,216.20,-47.20,67.50,4.70,359.90,,,11963.0,,-50.84,0.01,-4.70,
Data,2210.9,216.00,-47.20,67.40,4.70,0.40,,,11968.0,,-50.86,-0.03,-4.70,
Data,2211.9,215.90,-47.20,67.40,4.60,0.90,,,11975.0,,-50.86,-0.07,-4.60,
Data,2212.9,215.70,-47.30,67.30,4.60,1.50,,,11980.0,,-50.97,-0.12,-4.60,
Data,2213.9,215.50,-47.30,67.30,4.60,2.10,,,11984.0,,-50.97,-0.17,-4.60,
Data,2214.9,215.40,-47.30,67.30,4.60,2.80,,,11989.0,,-50.97,-0.22,-4.59,
Data,2215.9,215.20,-47.40,67.40,4.50,3.50,,,11995.0,,-51.05,-0.27,-4.49,
Data,2216.9,215.00,-47.40,67.50,4.50,4.20,,,12000.0,,-51.04,-0.33,-4.49,
Data,2217.9,214.90,-47.50,67.60,4.50,5.00,,,12006.0,,-51.12,-0.39,-4.48,
Data,2218.9,214.70,-47.50,67.70,4.50,5.90,,,12011.0,,-51.11,-0.46,-4.48,
Data,2219.9,214.50,-47.60,68.00,4.40,6.70,,,12015.0,,-51.16,-0.51,-4.37,
Data,2220.9,214.40,-47.60,68.20,4.40,7.70,,,12019.0,,-51.14,-0.59,-4.36,
Data,2221.9,214.20,-47.70,68.60,4.40,8.70,,,12024.0,,-51.18,-0.67,-4.35,
Data,2222.9,214.00,-47.70,68.90,4.40,9.70,,,12030.0,,-51.14,-0.74,-4.34,
Data,2223.9,213.80,-47.80,69.40,4.40,10.70,,,12038.0,,-51.17,-0.82,-4.32,
Data,2224.9,213.60,-47.80,70.00,4.30,11.90,,,12044.0,,-51.09,-0.89,-4.21,
Data,2225.9,213.50,-47.90,70.30,4.30,13.00,,,12049.0,,-51.15,-0.97,-4.19,
Data,2226.9,213.30,-47.90,70.50,4.30,14.20,,,12053.0,,-51.13,-1.05,-4.17,
Data,2227.9,213.10,-48.00,70.60,4.30,15.40,,,12059.0,,-51.21,-1.14,-4.15,
Data,2228.9,213.00,-48.00,70.50,4.30,16.60,,,12064.0,,-51.22,-1.23,-4.12,
Data,2229.9,212.80,-48.10,70.50,4.30,17.80,,,12069.0,,-51.32,-1.31,-4.09,
Data,2230.9,212.60,-48.10,70.60,4.30,19.10,,,12074.0,,-51.31,-1.41,-4.06,
Data,2231.9,212.50,-48.20,70.90,4.30,20.30,,,12078.0,,-51.37,-1.49,-4.03,
Data,2232.9,212.30,-48.20,71.40,4.30,21.50,,,12084.0,,-51.30,-1.58,-4.00,
Data,2233.9,212.10,-48.30,72.10,4.30,22.70,,,12088.0,,-51.31,-1.66,-3.97,
Data,2234.9,212.00,-48.30,72.80,4.40,23.90,,,12094.0,,-51.22,-1.78,-4.02,
Data,2235.9,211.80,-48.40,73.50,4.40,25.00,,,12099.0,,-51.23,-1.86,-3.99,
Data,2236.9,211.60,-48.40,74.10,4.40,26.10,,,12105.0,,-51.16,-1.94,-3.95,
Data,2237.9,211.50,-48.50,74.60,4.40,27.10,,,12111.0,,-51.20,-2.00,-3.92,
Data,2238.9,211.30,-48.50,74.80,4.50,28.00,,,12116.0,,-51.17,-2.11,-3.97,
Data,2239.9,211.10,-48.60,74.80,4.50,28.90,,,12120.0,,-51.27,-2.17,-3.94,
Data,2240.9,211.00,-48.60,74.40,4.50,29.70,,,12124.0,,-51.32,-2.23,-3.91,
Data,2241.9,210.80,-48.70,73.20,4.60,30.50,,,12130.0,,-51.56,-2.33,-3.96,
Data,2242.9,210.60,-48.70,71.20,4.60,31.20,,,12135.0,,-51.81,-2.38,-3.93,
Data,2243.9,210.50,-48.80,68.60,4.60,31.80,,,12141.0,,-52.25,-2.42,-3.91,
Data,2244.9,210.30,-48.80,65.70,4.60,32.30,,,12146.0,,-52.64,-2.46,-3.89,
Data,2245.9,210.10,-48.80,62.70,4.70,32.80,,,12152.0,,-53.05,-2.55,-3.95,
Data,2246.9,210.00,-48.80,59.80,4.70,33.20,,,12158.0,,-53.48,-2.57,-3.93,
Data,2247.9,209.80,-48.90,57.70,4.70,33.50,,,12164.0,,-53.89,-2.59,-3.92,
Data,2248.9,209.60,-48.90,56.90,4.70,33.80,,,12166.0,,-54.01,-2.61,-3.91,
Data,2249.9,209.50,-48.90,57.10,4.70,34.00,,,12170.0,,-53.98,-2.63,-3.90,
Data,2250.9,209.30,-49.00,57.70,4.80,34.20,,,12178.0,,-53.99,-2.70,-3.97,
Data,2251.9,209.20,-49.00,58.60,4.80,34.40,,,12182.0,,-53.85,-2.71,-3.96,
Data,2252.9,209.00,-49.10,59.40,4.80,34.50,,,12187.0,,-53.82,-2.72,-3.96,
Data,2253.9,208.80,-49.10,60.20,4.80,34.60,,,12193.0,,-53.71,-2.73,-3.95,
Data,2254.9,208.70,-49.20,60.80,4.80,34.70,,,12198.0,,-53.71,-2.73,-3.95,
Data,2255.9,208.50,-49.20,61.10,4.80,34.80,,,12202.0,,-53.67,-2.74,-3.94,
Data,2256.9,208.40,-49.30,61.30,4.80,34.90,,,12207.0,,-53.74,-2.75,-3.94,
Data,2257.9,208.20,-49.30,61.30,4.80,34.90,,,12212.0,,-53.74,-2.75,-3.94,
Data,2258.9,208.00,-49.40,61.50,4.70,35.00,,,12215.0,,-53.80,-2.70,-3.85,
Data,2259.9,207.90,-49.40,61.60,4.70,35.10,,,12222.0,,-53.79,-2.70,-3.85,
Data,2260.9,207.70,-49.50,61.80,4.70,35.10,,,12228.0,,-53.86,-2.70,-3.85,
Data,2261.9,207.60,-49.50,62.00,4.70,35.20,,,12232.0,,-53.83,-2.71,-3.84,
Data,2262.9,207.40,-49.60,62.20,4.70,35.30,,,12238.0,,-53.90,-2.72,-3.84,
Data,2263.9,207.20,-49.60,62.20,4.60,35.40,,,12242.0,,-53.90,-2.66,-3.75,
Data,2264.9,207.10,-49.70,62.40,4.60,35.50,,,12249.0,,-53.96,-2.67,-3.74,
Data,2265.9,206.90,-49.70,62.60,4.60,35.70,,,12253.0,,-53.93,-2.68,-3.74,
Data,2266.9,206.80,-49.70,62.60,4.60,35.80,,,12257.0,,-53.93,-2.69,-3.73,
Data,2267.9,206.60,-49.80,62.60,4.50,36.00,,,12262.0,,-54.03,-2.65,-3.64,
Data,2268.9,206.50,-49.80,62.70,4.50,36.10,,,12267.0,,-54.02,-2.65,-3.64,
Data,2269.9,206.30,-49.90,62.90,4.50,36.20,,,12271.0,,-54.08,-2.66,-3.63,
Data,2270.9,206.10,-49.90,63.00,4.50,36.30,,,12276.0,,-54.07,-2.66,-3.63,
Data,2271.9,206.00,-50.00,63.20,4.40,36.40,,,12282.0,,-54.14,-2.61,-3.54,
Data,2272.9,205.80,-50.10,63.40,4.40,36.50,,,12287.0,,-54.21,-2.62,-3.54,
Data,2273.9,205.70,-50.10,63.60,4.40,36.50,,,12293.0,,-54.18,-2.62,-3.54,
Data,2274.9,205.50,-50.20,63.80,4.30,36.40,,,12298.0,,-54.25,-2.55,-3.46,
Data,2275.9,205.40,-50.20,64.00,4.30,36.30,,,12302.0,,-54.22,-2.55,-3.47,
Data,2276.9,205.20,-50.30,64.20,4.30,36.20,,,12306.0,,-54.29,-2.54,-3.47,
Data,2277.9,205.10,-50.30,64.50,4.20,36.00,,,12312.0,,-54.25,-2.47,-3.40,
Data,2278.9,204.90,-50.40,65.00,4.20,35.70,,,12317.0,,-54.28,-2.45,-3.41,
Data,2279.9,204.70,-50.40,65.40,4.20,35.30,,,12322.0,,-54.22,-2.43,-3.43,
Data,2280.9,204.60,-50.40,65.90,4.20,34.90,,,12326.0,,-54.15,-2.40,-3.44,
Data,2281.9,204.40,-50.50,66.30,4.10,34.30,,,12331.0,,-54.20,-2.31,-3.39,
Data,2282.9,204.30,-50.50,66.80,4.10,33.70,,,12337.0,,-54.13,-2.27,-3.41,
Data,2283.9,204.10,-50.60,67.30,4.10,33.00,,,12343.0,,-54.16,-2.23,-3.44,
Data,2284.9,204.00,-50.60,67.60,4.10,32.30,,,12347.0,,-54.12,-2.19,-3.47,
Data,2285.9,203.80,-50.70,67.70,4.10,31.50,,,12352.0,,-54.21,-2.14,-3.50,
Data,2286.9,203.70,-50.70,67.50,4.00,30.60,,,12356.0,,-54.23,-2.04,-3.44,
Data,2287.9,203.50,-50.80,67.40,4.00,29.60,,,12361.0,,-54.34,-1.98,-3.48,
Data,2288.9,203.30,-50.80,67.20,4.00,28.60,,,12366.0,,-54.37,-1.91,-3.51,
Data,2289.9,203.20,-50.80,67.20,4.00,27.60,,,12371.0,,-54.37,-1.85,-3.54,
Data,2290.9,203.00,-50.80,67.20,4.00,26.50,,,12376.0,,-54.37,-1.78,-3.58,
Data,2291.9,202.90,-50.80,67.40,4.00,25.50,,,12381.0,,-54.34,-1.72,-3.61,
Data,2292.9,202.70,-50.80,67.70,4.00,24.40,,,12386.0,,-54.30,-1.65,-3.64,
Data,2293.9,202.60,-50.80,68.10,4.00,23.40,,,12390.0,,-54.25,-1.59,-3.67,
Data,2294.9,202.40,-50.80,68.90,4.00,22.40,,,12396.0,,-54.15,-1.52,-3.70,
Data,2295.9,202.30,-50.80,69.90,4.10,21.40,,,12401.0,,-54.02,-1.50,-3.82,
Data,2296.9,202.10,-50.80,70.90,4.10,20.50,,,12406.0,,-53.89,-1.44,-3.84,
Data,2297.9,201.90,-50.90,71.70,4.10,19.60,,,12411.0,,-53.89,-1.38,-3.86,
Data,2298.9,201.80,-50.90,72.20,4.10,18.80,,,12417.0,,-53.83,-1.32,-3.88,
Data,2299.9,201.60,-50.90,72.50,4.10,18.00,,,12422.0,,-53.79,-1.27,-3.90,
Data,2300.9,201.50,-51.00,72.60,4.10,17.40,,,12426.0,,-53.88,-1.23,-3.91,
Data,2301.9,201.30,-51.00,72.60,4.20,16.80,,,12431.0,,-53.88,-1.21,-4.02,
Data,2302.9,201.20,-51.00,72.60,4.20,16.20,,,12437.0,,-53.88,-1.17,-4.03,
Data,2303.9,201.00,-51.00,72.50,4.20,15.80,,,12442.0,,-53.89,-1.14,-4.04,
Data,2304.9,200.90,-51.10,72.30,4.20,15.40,,,12448.0,,-54.01,-1.12,-4.05,
Data,2305.9,200.70,-51.10,72.10,4.30,15.10,,,12451.0,,-54.04,-1.12,-4.15,
Data,2306.9,200.60,-51.20,71.90,4.30,14.90,,,12455.0,,-54.16,-1.11,-4.16,
Data,2307.9,200.40,-51.20,71.80,4.30,14.70,,,12460.0,,-54.17,-1.09,-4.16,
Data,2308.9,200.30,-51.20,71.60,4.30,14.60,,,12465.0,,-54.20,-1.08,-4.16,
Data,2309.9,200.10,-51.30,71.30,4.30,14.60,,,12470.0,,-54.33,-1.08,-4.16,
Data,2310.9,200.00,-51.30,70.90,4.30,14.60,,,12475.0,,-54.38,-1.08,-4.16,
Data,2311.9,199.80,-51.30,70.10,4.40,14.60,,,12480.0,,-54.48,-1.11,-4.26,
Data,2312.9,199.70,-51.40,69.00,4.40,14.70,,,12483.0,,-54.72,-1.12,-4.26,
Data,2313.9,199.50,-51.40,67.70,4.40,14.80,,,12489.0,,-54.88,-1.12,-4.25,
Data,2314.9,199.40,-51.40,66.20,4.40,14.90,,,12494.0,,-55.08,-1.13,-4.25,
Data,2315.9,199.20,-51.50,64.70,4.40,15.10,,,12499.0,,-55.38,-1.15,-4.25,
Data,2316.9,199.00,-51.50,63.10,4.40,15.20,,,12506.0,,-55.60,-1.15,-4.25,
Data,2317.9,198.90,-51.50,61.30,4.50,15.40,,,12510.0,,-55.85,-1.20,-4.34,
Data,2318.9,198.70,-51.50,59.60,4.50,15.50,,,12517.0,,-56.10,-1.20,-4.34,
Data,2319.9,198.60,-51.60,58.20,4.50,15.60,,,12522.0,,-56.40,-1.21,-4.33,
Data,2320.9,198.40,-51.60,56.90,4.50,15.70,,,12527.0,,-56.59,-1.22,-4.33,
Data,2321.9,198.30,-51.60,56.00,4.60,15.70,,,12531.0,,-56.73,-1.24,-4.43,
Data,2322.9,198.10,-51.70,55.10,4.60,15.70,,,12536.0,,-56.97,-1.24,-4.43,
Data,2323.9,198.00,-51.70,54.50,4.60,15.70,,,12541.0,,-57.06,-1.24,-4.43,
Data,2324.9,197.80,-51.70,54.00,4.60,15.60,,,12546.0,,-57.14,-1.24,-4.43,
Data,2325.9,197.70,-51.70,53.50,4.70,15.40,,,12550.0,,-57.22,-1.25,-4.53,
Data,2326.9,197.50,-51.70,53.10,4.70,15.20,,,12553.0,,-57.28,-1.23,-4.54,
Data,2327.9,197.40,-51.70,52.70,4.80,15.00,,,12558.0,,-57.35,-1.24,-4.64,
Data,2328.9,197.20,-51.80,52.20,4.80,14.70,,,12565.0,,-57.53,-1.22,-4.64,
Data,2329.9,197.00,-51.80,52.10,4.90,14.30,,,12571.0,,-57.54,-1.21,-4.75,
Data,2330.9,196.90,-51.80,52.20,4.90,13.90,,,12578.0,,-57.53,-1.18,-4.76,
Data,2331.9,196.70,-51.80,52.50,5.00,13.40,,,12583.0,,-57.48,-1.16,-4.86,
Data,2332.9,196.50,-51.80,52.70,5.00,12.90,,,12588.0,,-57.44,-1.12,-4.87,
Data,2333.9,196.40,-51.90,52.90,5.10,12.30,,,12593.0,,-57.51,-1.09,-4.98,
Data,2334.9,196.20,-51.90,52.80,5.20,11.80,,,12598.0,,-57.52,-1.06,-5.09,
Data,2335.9,196.10,-51.90,52.40,5.20,11.20,,,12602.0,,-57.59,-1.01,-5.10,
Data,2336.9,195.90,-52.00,51.90,5.30,10.50,,,12608.0,,-57.77,-0.97,-5.21,
Data,2337.9,195.70,-52.00,51.20,5.40,9.90,,,12614.0,,-57.88,-0.93,-5.32,
Data,2338.9,195.60,-52.00,50.30,5.50,9.20,,,12618.0,,-58.03,-0.88,-5.43,
Data,2339.9,195.40,-52.10,49.30,5.60,8.60,,,12624.0,,-58.30,-0.84,-5.54,
Data,2340.9,195.30,-52.10,48.40,5.60,7.90,,,12629.0,,-58.46,-0.77,-5.55,
Data,2341.9,195.10,-52.10,47.60,5.70,7.30,,,12636.0,,-58.60,-0.72,-5.65,
Data,2342.9,194.90,-52.20,47.00,5.80,6.70,,,12642.0,,-58.80,-0.68,-5.76,
Data,2343.9,194.80,-52.20,46.30,5.90,6.10,,,12647.0,,-58.93,-0.63,-5.87,
Data,2344.9,194.60,-52.20,45.80,6.00,5.50,,,12652.0,,-59.02,-0.58,-5.97,
Data,2345.9,194.50,-52.20,45.30,6.00,4.90,,,12656.0,,-59.11,-0.51,-5.98,
Data,2346.9,194.30,-52.30,45.00,6.10,4.40,,,12660.0,,-59.26,-0.47,-6.08,
Data,2347.9,194.20,-52.30,44.70,6.20,3.90,,,12665.0,,-59.32,-0.42,-6.19,
Data,2348.9,194.00,-52.30,44.50,6.30,3.40,,,12671.0,,-59.36,-0.37,-6.29,
Data,2349.9,193.90,-52.40,44.20,6.30,3.00,,,12675.0,,-59.51,-0.33,-6.29,
Data,2350.9,193.70,-52.40,43.90,6.40,2.60,,,12680.0,,-59.56,-0.29,-6.39,
Data,2351.9,193.60,-52.50,43.30,6.50,2.20,,,12685.0,,-59.77,-0.25,-6.50,
Data,2352.9,193.50,-52.50,42.60,6.50,1.90,,,12689.0,,-59.91,-0.22,-6.50,
Data,2353.9,193.30,-52.50,41.90,6.60,1.60,,,12694.0,,-60.05,-0.18,-6.60,
Data,2354.9,193.20,-52.50,41.10,6.60,1.30,,,12699.0,,-60.21,-0.15,-6.60,
Data,2355.9,193.00,-52.50,40.20,6.70,1.00,,,12703.0,,-60.40,-0.12,-6.70,
Data,2356.9,192.90,-52.60,39.20,6.70,0.80,,,12709.0,,-60.70,-0.09,-6.70,
Data,2357.9,192.70,-52.60,38.10,6.70,0.60,,,12714.0,,-60.94,-0.07,-6.70,
Data,2358.9,192.60,-52.60,37.50,6.80,0.40,,,12718.0,,-61.07,-0.05,-6.80,
Data,2359.9,192.40,-52.70,37.10,6.80,0.30,,,12725.0,,-61.25,-0.04,-6.80,
Data,2360.9,192.30,-52.70,36.80,6.80,0.10,,,12728.0,,-61.32,-0.01,-6.80,
Data,2361.9,192.10,-52.80,36.60,6.80,0.00,,,12733.0,,-61.45,-0.00,-6.80,
Data,2362.9,192.00,-52.80,36.40,6.90,359.90,,,12739.0,,-61.50,0.01,-6.90,
Data,2363.9,191.80,-52.80,36.10,6.90,359.80,,,12744.0,,-61.57,0.02,-6.90,
Data,2364.9,191.70,-52.90,35.90,6.90,359.70,,,12749.0,,-61.71,0.04,-6.90,
Data,2365.9,191.50,-52.90,35.90,6.90,359.70,,,12754.0,,-61.71,0.04,-6.90,
Data,2366.9,191.40,-52.90,35.90,6.90,359.60,,,12759.0,,-61.71,0.05,-6.90,
Data,2367.9,191.20,-53.00,36.20,6.90,359.60,,,12764.0,,-61.73,0.05,-6.90,
Data,2368.9,191.10,-53.00,36.60,6.90,359.50,,,12769.0,,-61.64,0.06,-6.90,
Data,2369.9,191.00,-53.00,37.10,6.90,359.40,,,12773.0,,-61.53,0.07,-6.90,
Data,2370.9,190.80,-53.10,37.60,6.90,359.40,,,12779.0,,-61.51,0.07,-6.90,
Data,2371.9,190.70,-53.10,38.10,6.90,359.30,,,12783.0,,-61.40,0.08,-6.90,
Data,2372.9,190.50,-53.10,38.60,6.90,359.30,,,12787.0,,-61.29,0.08,-6.90,
Data,2373.9,190.40,-53.20,39.10,6.90,359.30,,,12793.0,,-61.28,0.08,-6.90,
Data,2374.9,190.20,-53.20,39.70,6.90,359.20,,,12799.0,,-61.15,0.10,-6.90,
Data,2375.9,190.10,-53.30,40.20,6.90,359.20,,,12803.0,,-61.14,0.10,-6.90,
Data,2376.9,189.90,-53.30,40.80,6.90,359.10,,,12808.0,,-61.02,0.11,-6.90,
Data,2377.9,189.80,-53.40,41.30,6.90,359.10,,,12813.0,,-61.01,0.11,-6.90,
Data,2378.9,189.60,-53.40,41.80,6.90,359.10,,,12819.0,,-60.91,0.11,-6.90,
Data,2379.9,189.50,-53.50,42.30,6.90,359.00,,,12824.0,,-60.90,0.12,-6.90,
Data,2380.9,189.30,-53.50,42.80,7.00,359.00,,,12829.0,,-60.81,0.12,-7.00,
Data,2381.9,189.20,-53.60,43.20,7.00,359.00,,,12835.0,,-60.82,0.12,-7.00,
Data,2382.9,189.00,-53.60,43.60,7.00,359.00,,,12839.0,,-60.74,0.12,-7.00,
Data,2383.9,188.90,-53.70,44.00,7.00,359.00,,,12845.0,,-60.76,0.12,-7.00,
Data,2384.9,188.70,-53.70,44.40,7.00,359.00,,,12849.0,,-60.69,0.12,-7.00,
Data,2385.9,188.60,-53.70,44.80,7.00,358.90,,,12853.0,,-60.61,0.13,-7.00,
Data,2386.9,188.50,-53.80,45.10,7.10,359.00,,,12857.0,,-60.65,0.12,-7.10,
Data,2387.9,188.30,-53.90,45.40,7.10,359.00,,,12863.0,,-60.69,0.12,-7.10,
Data,2388.9,188.20,-53.90,45.70,7.10,359.00,,,12867.0,,-60.63,0.12,-7.10,
Data,2389.9,188.10,-54.00,45.90,7.10,359.00,,,12872.0,,-60.69,0.12,-7.10,
Data,2390.9,187.90,-54.00,46.10,7.10,359.00,,,12877.0,,-60.66,0.12,-7.10,
Data,2391.9,187.80,-54.10,46.30,7.10,359.10,,,12882.0,,-60.71,0.11,-7.10,
Data,2392.9,187.60,-54.10,46.50,7.20,359.10,,,12886.0,,-60.68,0.11,-7.20,
Data,2393.9,187.50,-54.10,46.70,7.20,359.20,,,12890.0,,-60.64,0.10,-7.20,
Data,2394.9,187.40,-54.20,47.00,7.20,359.20,,,12896.0,,-60.68,0.10,-7.20,
Data,2395.9,187.20,-54.20,47.20,7.20,359.30,,,12901.0,,-60.65,0.09,-7.20,
Data,2396.9,187.10,-54.20,47.40,7.20,359.30,,,12906.0,,-60.61,0.09,-7.20,
Data,2397.9,186.90,-54.30,47.60,7.20,359.40,,,12910.0,,-60.67,0.08,-7.20,
Data,2398.9,186.80,-54.30,47.70,7.30,359.40,,,12915.0,,-60.65,0.08,-7.30,
Data,2399.9,186.60,-54.40,47.90,7.30,359.50,,,12921.0,,-60.71,0.06,-7.30,
Data,2400.9,186.50,-54.40,48.10,7.30,359.50,,,12927.0,,-60.68,0.06,-7.30,
Data,2401.9,186.30,-54.50,48.30,7.30,359.60,,,12931.0,,-60.74,0.05,-7.30,
Data,2402.9,186.20,-54.50,48.60,7.30,359.70,,,12937.0,,-60.69,0.04,-7.30,
Data,2403.9,186.00,-54.60,48.90,7.30,359.70,,,12941.0,,-60.73,0.04,-7.30,
Data,2404.9,185.90,-54.60,49.30,7.30,359.80,,,12946.0,,-60.66,0.03,-7.30,
Data,2405.9,185.70,-54.70,49.60,7.30,359.80,,,12950.0,,-60.71,0.03,-7.30,
Data,2406.9,185.60,-54.70,50.00,7.30,359.90,,,12957.0,,-60.64,0.01,-7.30,
Data,2407.9,185.50,-54.70,50.40,7.30,359.90,,,12962.0,,-60.57,0.01,-7.30,
Data,2408.9,185.30,-54.80,50.70,7.30,360.00,,,12966.0,,-60.62,-0.00,-7.30,
Data,2409.9,185.20,-54.80,51.00,7.30,0.00,,,12970.0,,-60.57,-0.00,-7.30,
